MATRICULA,NOME,REPROVACOES_DE,REPROVACOES_EM,REPROVACOES_MF,REPROVACOES_GO,NOTA_DE,NOTA_EM,NOTA_MF,NOTA_GO,INGLES,H_AULA_PRES,TAREFAS_ONLINE,FALTAS,PERFIL
792651,Ana,0,0,0,0,5.375751012958402,5.179399189633278,6.9448497974083185,4.9930257090708805,0.0,4,3,4,HUMANAS
223183,Ana,0,0,0,0,6.558395935176161,7.218456852512583,6.932223345226491,4.871106619094029,0.0,2,2,3,HUMANAS
481187,Ana,0,0,0,0,6.211125374793593,6.269469405888787,6.937516046642793,4.5206996113100635,0.0,7,5,2,HUMANAS
420574,Ana,0,0,0,0,5.864487806702781,5.7467317100541715,7.4271024386594435,5.363551219329722,0.0,6,2,3,HUMANAS
579029,Ana,0,0,0,0,7.0882663495704135,6.98293287210242,7.196799913519205,6.0882663495704135,1.0,2,2,4,HUMANAS
869442,Ana,0,0,0,0,7.144896163067631,6.473471782576492,7.108160271779384,5.508160271779382,0.0,5,4,2,HUMANAS
922939,Ana,0,0,0,0,7.015442283554253,6.369865119096795,6.977211417771271,6.6,0.0,13,2,1,HUMANAS
295559,Ana,0,0,0,0,6.314780239662326,6.419706986216438,7.0147802396623264,5.6,0.0,6,4,4,HUMANAS
422273,Ana,0,0,0,0,6.407662375138445,6.61915593784611,7.4,6.569350499446223,0.0,3,1,6,HUMANAS
998508,Ana,0,0,0,0,7.2406587493427095,6.768131749868543,6.972526999474168,6.391209500788747,1.0,3,3,3,HUMANAS
752742,Ana,0,0,0,0,6.557968162764981,7.1,7.001269898271888,6.4579681627649785,0.0,7,5,3,HUMANAS
149536,Ana,0,0,0,0,7.391834929529608,7.353467943623687,8.4,3.807375099338104,0.0,9,4,2,HUMANAS
800610,Ana,0,0,0,0,7.084507606125446,6.968008692714795,7.18350108658935,0.08892828510293516,0.0,4,2,5,HUMANAS
769997,Ana,0,0,0,0,7.350815798572094,8.076767563572869,7.6745921007139515,7.050815798572093,0.0,7,4,3,HUMANAS
365308,Ana,0,0,0,0,7.597057805836751,7.6941156116734994,8.655867087551247,6.6941156116734994,0.0,8,5,3,HUMANAS
471918,Ana,0,0,0,0,4.727117179266965,5.429153128293214,7.571864846219912,5.694238679696382,0.0,10,2,2,HUMANAS
981265,Ana,0,0,0,0,6.893059831241312,7.038611966248263,7.6079179493723945,3.712806852440921,0.0,4,2,3,HUMANAS
828166,Ana,0,0,0,0,7.129443264954092,7.587109223926546,6.827002123082638,6.312890776073456,0.0,3,0,7,HUMANAS
344139,Ana,0,0,0,0,6.245918926550505,6.772959463275253,7.472959463275252,5.7553581214633835,0.0,4,2,4,HUMANAS
151044,Ana,0,0,0,0,6.253769058710952,5.509673205966786,7.136557735322263,6.652701514438513,1.0,3,4,3,HUMANAS
162045,Ana,0,0,0,0,7.157529008954822,7.5,7.457529008954822,6.623294654726903,0.0,10,2,1,HUMANAS
373099,Ana,0,0,0,0,6.60482747407188,6.0843674049302265,7.289194879002106,1.6206868517969992,0.0,8,4,3,HUMANAS
111340,Ana,0,0,0,0,7.676120550416945,7.68697484568197,7.8065125771590145,6.789145704734975,-1.0,0,4,4,HUMANAS
760753,Ana,0,0,0,0,5.552820368500114,6.272347078980818,6.904063105269238,5.524378631615436,0.0,5,4,3,HUMANAS
309076,Ana,0,0,0,0,7.438698098300235,7.34061505558061,7.887739619660047,7.177396196600468,0.0,13,5,3,HUMANAS
168724,Ana,0,0,0,0,6.1,6.682820970590409,6.839487096256289,3.4943613048239,1.0,4,1,6,HUMANAS
998229,Ana,0,0,0,0,6.771799073682892,5.866693978938793,7.341004631585545,6.479497684207227,1.0,5,4,3,HUMANAS
579655,Ana,0,0,0,0,6.769686574341983,6.050871667631133,7.930313425658017,4.7623701865783055,0.0,3,2,4,HUMANAS
321693,Ana,0,0,0,0,7.8101909098370585,7.366415702682834,7.9,7.089056198211443,0.0,6,4,5,HUMANAS
455012,Ana,0,0,0,0,7.345341678583544,6.977329160708227,7.281366714334178,5.18633285665822,1.0,3,2,5,HUMANAS
688353,Ana,0,0,0,0,6.493525768897997,6.938845386612017,7.180577306693992,7.076989609061943,0.0,2,4,5,HUMANAS
539265,Ana,0,0,0,0,6.896683694278262,6.796683694278261,7.3322278980927535,1.481548153142049,0.0,6,6,2,HUMANAS
208281,Ana,0,0,0,0,7.2513786399019216,7.137082523214822,6.9,6.5742378632393415,0.0,13,4,3,HUMANAS
847964,Ana,0,0,0,0,6.5659951492446735,7.111334950251776,7.420655348237572,5.99269415428018,0.0,12,3,2,HUMANAS
174578,Ana,0,0,0,0,7.34698069633601,7.1,7.506038607327978,7.0823268987786685,0.0,10,4,1,HUMANAS
246030,Ana,0,0,0,0,7.099976270822152,7.6615037804323745,7.592314993593185,0.5924336394824286,0.0,8,5,3,HUMANAS
422194,Ana,0,0,0,0,6.436679924864189,6.691699812160472,7.4,6.453280300543245,0.0,3,1,6,HUMANAS
325034,Ana,0,0,0,0,7.849446376207711,7.346124633453972,8.623062316726987,6.6988927524154205,0.0,5,1,3,HUMANAS
709365,Ana,0,0,0,0,6.6273122878608755,6.327312287860875,7.009249151443499,0.8299232866786026,1.0,3,1,3,HUMANAS
427959,Ana,0,0,0,0,6.216236889422981,6.498155932322359,7.734317846523602,0.7416941172341669,0.0,10,5,2,HUMANAS
375385,Ana,0,0,0,0,6.734517564268527,7.441454722581809,8.010321623820982,5.817258782134264,0.0,9,3,4,HUMANAS
912791,Ana,0,0,0,0,6.788915779037421,6.5630122615686055,7.0889157790374195,4.281203616613318,0.0,6,0,3,HUMANAS
758063,Ana,0,0,0,0,7.590322297067186,7.057418986187343,6.956128918826875,-0.36386932298968144,0.0,9,4,1,HUMANAS
833850,Ana,0,0,0,0,6.974031927637001,7.3,7.273478743429573,6.8502765921037145,0.0,2,5,3,HUMANAS
688449,Ana,0,0,0,0,6.569185717789222,6.9,7.4421500122622755,7.303778576683833,0.0,2,4,4,HUMANAS
581107,Ana,0,0,0,0,6.610346413204162,6.7206928264083245,7.117237890950843,5.972415695844995,0.0,7,0,3,HUMANAS
334032,Ana,0,0,0,0,7.283880248480005,7.0161197515199945,7.525772422239977,1.2449818627198832,0.0,7,3,2,HUMANAS
653064,Ana,0,0,0,0,6.448813668654858,6.7418402874184515,6.8488136686548575,5.955787049891268,1.0,6,5,3,HUMANAS
298301,Ana,0,0,0,0,6.9284265217826615,7.2,7.4284265217826615,6.285279565347983,0.0,3,5,3,HUMANAS
913406,Ana,0,0,0,0,6.677351561212842,6.661881248970274,7.369059375514863,5.0320546836385285,0.0,3,3,4,HUMANAS
247637,Ana,0,0,0,0,5.0773046633904455,5.838884688299494,7.800929426417087,6.159256458866331,0.0,13,3,1,HUMANAS
586923,Ana,0,0,0,0,6.731726029042107,6.687817352694738,7.6073607344315874,2.1175160206632384,0.0,2,4,4,HUMANAS
920947,Ana,0,0,0,0,7.179381740383322,7.327491012822237,7.0793817403833215,6.3,0.0,6,5,3,HUMANAS
487947,Ana,0,0,0,0,7.158585197689563,7.5343407907582485,7.510096383826936,6.407074011552187,1.0,7,3,4,HUMANAS
653164,Ana,0,0,0,0,7.0197477367578935,7.17962160513684,7.359558539326314,6.479306276084207,0.0,3,4,3,HUMANAS
637944,Ana,0,0,0,0,6.879339804033688,6.410330097983157,6.8516504899157775,6.02768931411791,1.0,3,3,3,HUMANAS
149901,Ana,0,0,0,0,7.67186362652116,7.552384598728117,8.371863626521161,-0.8268530862840668,1.0,16,2,5,HUMANAS
831650,Ana,0,0,0,0,6.66750739541196,7.235014790823921,7.6,6.30126109311794,1.0,3,3,5,HUMANAS
572572,Ana,0,0,0,0,6.551576322504292,6.6354350966723885,6.616141225831902,5.970870193344776,0.0,3,2,4,HUMANAS
629292,Ana,0,0,0,0,7.5120299878627135,7.456014993931358,7.446616686895474,7.285338331310452,-1.0,3,2,3,HUMANAS
821273,Ana,0,0,0,0,6.933568224893013,6.8,6.7090967309022895,-1.0,1.0,3,2,6,HUMANAS
714485,Ana,0,0,0,0,7.266686076676848,7.374391822068511,7.956431159498142,7.166686076676848,0.0,2,2,4,HUMANAS
794258,Ana,0,0,0,0,6.676568284794571,5.4506273139178285,6.775313656958914,6.3518819417534855,-1.0,3,3,5,HUMANAS
400274,Ana,0,0,0,0,6.7,6.844557967473907,6.992743956631876,5.848185989157969,0.0,4,2,3,HUMANAS
843639,Ana,0,0,0,0,6.200391030536291,6.978125360476701,6.716601494910617,5.800391030536289,0.0,8,3,4,HUMANAS
583829,Ana,0,0,0,0,6.1859951372043325,6.585995137204332,7.3715970823226,6.1143980548817325,1.0,3,1,2,HUMANAS
608615,Ana,0,0,0,0,7.092204739597736,7.486525592449717,7.24042322265085,6.726948815100568,0.0,15,5,2,HUMANAS
529666,Ana,0,0,0,0,6.741551966090848,7.006163974568137,7.62306004238644,3.6520646103647376,0.0,6,3,3,HUMANAS
604108,Ana,0,0,0,0,5.345983281332456,5.36112243889813,7.462615964638062,5.218692017680969,-1.0,4,5,3,HUMANAS
205316,Ana,0,0,0,0,6.6124466520558665,6.654614146576816,7.0421674945209505,6.55783250547905,0.0,9,0,7,HUMANAS
580043,Ana,0,0,0,0,6.976042243216198,7.19895973352505,7.111458745154427,6.205209239339738,0.0,5,4,4,HUMANAS
381356,Ana,0,0,0,0,7.263405136344267,7.1536205453770645,6.891487159139334,0.4454971144014834,0.0,3,2,4,HUMANAS
302900,Ana,0,0,0,0,6.254696019662948,5.082044029494421,6.9,3.4317714002801014,0.0,3,0,5,HUMANAS
422078,Ana,0,0,0,0,6.623440787359321,6.320699015800849,7.232419409480508,2.3546250401729045,1.0,4,3,4,HUMANAS
914659,Ana,0,0,0,0,6.381163694052281,5.940581847026142,6.7648545382434655,1.6007641699836044,1.0,4,5,2,HUMANAS
682087,Ana,0,0,0,0,6.272586692360438,7.081883065064412,7.863766130128826,1.6537560417163115,0.0,10,6,4,HUMANAS
854486,Ana,0,0,0,0,7.072041779138568,6.716125337415707,8.578480460093546,6.474188006123562,1.0,13,4,1,HUMANAS
575557,Ana,0,0,0,0,6.24445192863586,5.5969799026852645,7.321208038925893,5.202035850784074,-1.0,2,2,3,HUMANAS
354061,Ana,0,0,0,0,6.9711241506848625,7.071124150684861,7.3422483013697235,5.916715565068232,0.0,10,3,4,HUMANAS
581129,Ana,0,0,0,0,6.483312281700734,4.710037892938679,7.213299650721173,4.596359312830712,0.0,6,5,3,HUMANAS
615825,Ana,0,0,0,0,6.894830321289638,7.200738525530052,7.098522948939896,-0.95199584054663,0.0,3,2,4,HUMANAS
533468,Ana,0,0,0,0,6.199432052661357,4.9187505158549865,6.719318463193629,6.630397563137049,1.0,3,2,5,HUMANAS
329886,Ana,0,0,0,0,6.088550885915653,6.47710177183131,7.088550885915653,6.071377214789138,-1.0,2,2,3,HUMANAS
241367,Ana,0,0,0,0,6.811860221899109,6.913836925548961,8.190116481750742,-0.8557006335608417,0.0,2,4,3,HUMANAS
160423,Ana,0,0,0,0,6.8,7.083726074234805,6.721698567686926,6.376877930104955,1.0,4,5,3,HUMANAS
993016,Ana,0,0,0,0,7.083754306365662,6.954031127173293,8.008062254346584,6.689169537577107,0.0,2,5,3,HUMANAS
986641,Ana,0,0,0,0,6.467341467237983,6.0,7.012235778729969,6.0,1.0,5,2,3,HUMANAS
535656,Ana,0,0,0,0,6.192409406117934,5.684818812235871,7.153795296941032,5.080856979009828,0.0,5,2,5,HUMANAS
188913,Ana,0,0,0,0,7.049040834728646,7.137503427941378,8.270197317760475,0.5894080467185763,0.0,8,4,2,HUMANAS
474971,Ana,0,0,0,0,6.041132327340058,4.958867672659943,7.641132327340058,5.117660301797984,1.0,2,0,3,HUMANAS
621783,Ana,0,0,0,0,7.135922798193114,7.1799356651609285,7.447897064257486,6.659871330321858,0.0,4,4,3,HUMANAS
954180,Ana,0,0,0,0,6.954933770391038,7.177466885195519,6.783799672206722,6.2450662296089625,0.0,4,3,3,HUMANAS
920241,Ana,0,0,0,0,5.8809004615297376,5.762333553109398,7.006366512823421,6.187266974353157,0.0,8,2,4,HUMANAS
940770,Ana,0,0,0,0,6.43031462118142,6.296949412932514,7.666682604124452,3.333413020622268,1.0,7,2,4,HUMANAS
851914,Ana,0,0,0,0,6.526892380512793,6.661066771851812,7.309805184843283,3.3907698376065967,0.0,0,3,3,HUMANAS
997259,Ana,0,0,0,0,6.917979599310845,6.626969398966268,7.645319732873897,6.2089897996554235,0.0,6,3,3,HUMANAS
312202,Ana,0,0,0,0,6.12256114986549,6.980626552144331,7.351607586326952,6.909672988605792,1.0,6,2,4,HUMANAS
576626,Ana,0,0,0,0,6.213015907832878,5.682539769582193,7.238222270966027,5.326031815665754,0.0,9,2,5,HUMANAS
416721,Ana,0,0,0,0,5.3494310691786975,6.589407628033136,7.15649265048994,5.582346046721893,0.0,0,2,3,HUMANAS
919716,Ana,0,0,0,0,6.965697629167561,6.882848814583781,7.5,6.679941702086464,0.0,10,5,2,HUMANAS
909200,Ana,0,0,0,0,6.9083895002952485,6.660318374483316,7.8022658759595584,6.202265875959559,0.0,4,4,3,HUMANAS
579891,Ana,0,0,0,0,7.195936313395507,7.585370728223825,7.504063686604493,6.978868829656639,0.0,4,2,3,HUMANAS
193780,Ana,0,0,0,0,6.7549102575083175,7.1,7.545089742491681,5.856071793993347,0.0,4,3,2,HUMANAS
429896,Ana,0,0,0,0,6.615343477331683,6.070547102223598,6.741094204447196,5.383422465781353,0.0,5,3,3,HUMANAS
819030,Ana,0,0,0,0,6.314144595412589,5.53300405596271,6.923574325687651,6.095285134862468,1.0,2,4,2,HUMANAS
171170,Ana,0,0,0,0,6.7678986605566,4.488870356007519,8.19136214310944,5.858014910115078,0.0,7,6,3,HUMANAS
386663,Ana,0,0,0,0,6.576289512805872,6.689683897553028,7.109276217985323,1.441264409787884,0.0,5,5,3,HUMANAS
183759,Ana,0,0,0,0,6.439796683593762,6.029847512695321,6.992538121826169,-0.8084784602050307,0.0,2,3,4,HUMANAS
728339,Ana,0,0,0,0,6.141388649584275,5.044833189750565,7.272389511080884,5.058611350415724,-1.0,2,5,3,HUMANAS
207331,Ana,0,0,0,0,6.4223090902556965,6.708923636102278,6.804461818051139,5.913385454153419,1.0,3,3,3,HUMANAS
960618,Ana,0,0,0,0,6.842384224502426,7.0144039438743935,7.472019719371969,6.015231550995151,0.0,4,2,4,HUMANAS
765255,Ana,0,0,0,0,6.445791283463727,5.855690363776671,8.182424310234708,4.995555058278807,0.0,4,4,2,HUMANAS
118060,Ana,0,0,0,0,7.257683987325803,7.171158006337099,7.544209968314504,6.6,1.0,4,2,5,HUMANAS
820238,Ana,0,0,0,0,7.341170219955202,6.9019503665920015,8.301950366592001,7.074485843161602,0.0,15,4,2,HUMANAS
258329,Ana,0,0,0,0,6.536965147268162,6.6945522790977545,7.0836568372932645,6.115174263659183,0.0,4,3,2,HUMANAS
641255,Ana,0,0,0,0,6.226346611905327,7.021464602747384,7.433165187178878,5.7453702100737365,0.0,6,3,3,HUMANAS
836411,Ana,0,0,0,0,5.853753094847642,6.710982363917687,7.6439294556707535,4.841612006189148,1.0,5,5,1,HUMANAS
634791,Ana,0,0,0,0,6.7567065411513765,6.7773351999289,6.978353270575688,6.8773351999289,0.0,21,5,2,HUMANAS
988391,Ana,0,0,0,0,6.074610447233387,6.161915670850082,7.043652611808348,1.444546261267424,0.0,2,3,3,HUMANAS
642759,Ana,0,0,0,0,6.3126568035344865,6.918985205301729,7.181014794698273,6.8126568035344865,0.0,2,2,3,HUMANAS
955119,Ana,0,0,0,0,6.986719372043621,6.853418979570883,8.106739136559977,6.8333992150545235,0.0,5,2,4,HUMANAS
582842,Ana,0,0,0,0,6.030216941269558,5.423037177773796,7.8302169412695575,6.266193176982562,0.0,3,2,6,HUMANAS
706473,Ana,0,0,0,0,6.713230386992687,6.416175769570384,6.9,-1.0,0.0,6,6,1,HUMANAS
285512,Ana,0,0,0,0,6.684900488887813,7.354701466663438,7.12264926666828,-0.38092004440032334,0.0,9,5,2,HUMANAS
491286,Ana,0,0,0,0,6.080465140165014,6.156810614167847,7.72956815749646,6.292292403163599,1.0,4,6,3,HUMANAS
606135,Ana,0,0,0,0,6.9764149037527154,7.188112788255976,8.688112788255978,7.3235850962472835,-1.0,2,3,4,HUMANAS
276457,Ana,0,0,0,0,7.591103296767756,8.098931867777345,8.025621977474081,2.644131870710208,0.0,7,5,3,HUMANAS
274465,Ana,0,0,0,0,5.455532787617722,5.722204333128209,7.233343091020977,4.42232142537993,0.0,5,0,3,HUMANAS
205211,Ana,0,0,0,0,6.7908884379745755,7.154498985442798,7.727221094936441,6.6,0.0,6,1,5,HUMANAS
830942,Ana,0,0,0,0,6.855742773165463,6.703828515443642,7.181699902026372,5.463399804052744,0.0,3,2,6,HUMANAS
645599,Ana,0,0,0,0,7.069962816784866,7.2499492956157265,8.239959436492581,4.249746478078632,1.0,4,5,3,HUMANAS
512973,Ana,0,0,0,0,6.7128815220224745,6.996779619494381,7.41932228303371,5.100168204325825,0.0,3,2,2,HUMANAS
937313,Ana,0,0,0,0,6.791789784331372,5.966009823543851,7.354679764725133,1.3379312351930492,0.0,8,0,3,HUMANAS
889965,Ana,0,0,0,0,6.264123639421107,5.945292120192965,7.173539399035177,2.118349149001021,0.0,4,0,6,HUMANAS
403865,Ana,0,0,0,0,6.031885168046229,6.7439617226820765,7.230338756291323,0.9866717730126568,-1.0,3,1,3,HUMANAS
980101,Ana,0,0,0,0,7.304281486573321,6.979765427855568,8.3,7.2883284010022065,0.0,16,6,1,HUMANAS
204219,Ana,0,0,0,0,7.118974526365175,6.734786631669487,8.177863052573963,6.509487263182588,0.0,2,2,3,HUMANAS
912869,Ana,0,0,0,0,6.959201420194481,6.8592014201944815,7.3877314397406915,6.37039928990276,1.0,5,3,1,HUMANAS
840282,Ana,0,0,0,0,7.0,7.1362880182122135,6.97278398634084,5.745463997723474,0.0,3,1,3,HUMANAS
575855,Ana,0,0,0,0,7.289297963210382,7.338127901894351,8.13812790189435,4.450171484945343,-1.0,3,6,3,HUMANAS
815254,Ana,0,0,0,0,6.690237698775884,5.819524602448232,6.629286903672347,-1.0,0.0,4,4,3,HUMANAS
978568,Ana,0,0,0,0,7.081124829830969,7.389291269605597,7.143374489492911,1.028120745774256,0.0,3,2,3,HUMANAS
178746,Ana,0,0,0,0,7.1,7.248985400571335,7.632751809712698,6.953043798285995,0.0,8,4,3,HUMANAS
354056,Ana,0,0,0,0,6.3182068105346465,6.290942414046192,6.8,4.730314138015398,0.0,11,6,1,HUMANAS
933205,Ana,0,0,0,0,6.996688515474669,7.0725163866060035,7.017549159818004,5.110926190767342,0.0,2,4,3,HUMANAS
362729,Ana,0,0,0,0,7.015276452232374,6.976944709553526,7.592502385981728,0.8674785261644562,1.0,10,3,3,HUMANAS
726956,Ana,0,0,0,0,7.269271030042102,7.2039065450631545,7.7975701001403435,2.8585046495087982,0.0,8,1,5,HUMANAS
831554,Ana,0,0,0,0,6.6324036562604025,6.937981718697988,7.405578062437584,5.843559781135575,0.0,2,3,4,HUMANAS
195976,Ana,0,0,0,0,6.782746841906081,6.028433552382602,7.185622368255067,2.652081185389022,0.0,4,2,3,HUMANAS
114971,Ana,0,0,0,0,7.42625992771621,8.052519855432417,7.561450060236492,7.764809867479718,1.0,3,4,3,HUMANAS
748386,Ana,0,0,0,0,7.212417223553582,6.9713339697755226,7.607000954663284,6.08216650755612,0.0,4,5,3,HUMANAS
693808,Ana,0,0,0,0,6.647240368761147,6.589366973967622,7.144683486983812,6.486810092190287,1.0,2,2,3,HUMANAS
958617,Ana,0,0,0,0,6.052287277506175,5.755946921516056,6.9,5.89908508899753,0.0,3,2,3,HUMANAS
917439,Ana,0,0,0,0,6.625873345026282,7.267831126701711,7.0937044717279925,6.916084436649145,0.0,4,3,3,HUMANAS
375452,Ana,0,0,0,0,6.840148251807957,7.670321212250572,7.939901165461363,5.870074125903979,0.0,9,3,4,HUMANAS
997443,Ana,0,0,0,0,6.9195528902880525,6.819552890288051,7.6463685935253665,5.681377681655206,0.0,4,1,4,HUMANAS
543249,Ana,0,0,0,0,6.807057336971196,6.7788279890864125,8.315311956345647,7.392942663028804,0.0,12,2,3,HUMANAS
798884,Ana,0,0,0,0,7.475554388542234,7.379989496880107,6.6733368343732975,6.702217554168936,1.0,4,4,3,HUMANAS
996314,Ana,0,0,0,0,6.478834909576671,7.039417454788334,7.078834909576671,6.086860848403888,1.0,2,4,4,HUMANAS
419015,Ana,0,0,0,0,6.377200015652459,6.1818666562316915,7.218133343768307,4.646866851887436,1.0,2,5,4,HUMANAS
114979,Ana,0,0,0,0,7.343907920294195,7.870472276176635,7.343907920294195,7.570472276176635,1.0,2,5,3,HUMANAS
904454,Ana,0,0,0,0,7.228243068173557,7.517992077912639,7.643619553564938,6.7797093993022735,0.0,15,5,1,HUMANAS
615104,Ana,0,0,0,0,7.363725408538607,7.5,9.654901634154433,6.9854901634154425,1.0,6,4,3,HUMANAS
158593,Ana,0,0,0,0,6.769544194244996,7.3373100809354135,7.479696129496664,6.369544194244996,0.0,2,5,2,HUMANAS
673535,Ana,0,0,0,0,6.3,6.641520362991284,6.806920060498547,-0.5363559465973289,0.0,3,3,3,HUMANAS
186772,Ana,0,0,0,0,6.856403328646142,6.869209985938421,7.650862783246169,5.955041608076756,0.0,16,5,1,HUMANAS
508678,Ana,0,0,0,0,6.695338493816417,6.367702556929685,7.764594886140629,6.729189772281258,1.0,9,0,3,HUMANAS
586785,Ana,0,0,0,0,7.053055931984058,6.8459038129561565,7.543368008501992,6.245903812956157,1.0,8,0,3,HUMANAS
678501,Ana,0,0,0,0,7.14584925681332,7.052094479769324,7.576389950454222,6.646534677952437,0.0,4,2,5,HUMANAS
462549,Ana,0,0,0,0,7.317591522112362,7.021824938048155,7.656350123903688,7.043649876096312,1.0,10,5,1,HUMANAS
296859,Ana,0,0,0,0,6.9673354489901165,7.102507933712935,6.966833862247528,6.5708465561882266,1.0,3,2,5,HUMANAS
606963,Ana,0,0,0,0,7.1942065548259055,5.801931148391365,7.095172129021587,6.498068851608635,0.0,3,3,4,HUMANAS
643258,Ana,0,0,0,0,6.960438775380318,6.69285203997207,7.109341836929523,3.9544234739986917,1.0,3,2,3,HUMANAS
257663,Ana,0,0,0,0,6.307437262397968,6.675204780109353,7.5545442694825224,5.7685866381488005,0.0,9,2,2,HUMANAS
524680,Ana,0,0,0,0,7.0445128264224195,6.744512826422421,7.4,6.121948694310317,0.0,6,3,6,HUMANAS
732463,Ana,0,0,0,0,7.1,7.009686810655468,7.6274217026638675,6.205662769979005,0.0,10,5,3,HUMANAS
626516,Ana,0,0,0,0,6.385504300304393,6.485504300304393,7.490940187690245,5.490940187690245,0.0,2,2,5,HUMANAS
896660,Ana,0,0,0,0,6.835145799431182,7.110874796587097,7.764854200568818,6.113593495733869,1.0,4,4,3,HUMANAS
852214,Ana,0,0,0,0,7.196205805253973,7.209407463897965,6.947193365424031,5.979209951863954,0.0,8,2,5,HUMANAS
231313,Ana,0,0,0,0,6.658790432470906,6.647880247126232,6.858790432470906,6.158790432470906,1.0,5,5,4,HUMANAS
188094,Ana,0,0,0,0,6.356257918530072,6.912515837060144,7.081289592650359,6.5,0.0,7,0,3,HUMANAS
375480,Ana,0,0,0,0,5.818756207049431,6.4750049656395445,7.1,0.5969203114608446,0.0,5,3,3,HUMANAS
268339,Ana,0,0,0,0,6.7611371195433065,6.320379039847769,7.669431440228347,7.0184838406089245,0.0,5,4,3,HUMANAS
692498,Ana,0,0,0,0,6.801729880056387,7.189620719661682,7.415568920507479,7.6619426387594975,0.0,12,3,1,HUMANAS
986467,Ana,0,0,0,0,6.826996515658497,6.190494773487747,7.526996515658499,5.8730034843415035,1.0,4,3,2,HUMANAS
748592,Ana,0,0,0,0,7.47285585950755,7.320358105369338,8.106786035123113,6.054288280984901,0.0,5,5,2,HUMANAS
324186,Ana,0,0,0,0,6.223697264199625,6.706281002474111,8.111848632099813,6.5825837382744865,0.0,12,5,2,HUMANAS
924746,Ana,0,0,0,0,6.9112090877151084,7.2,7.329890900573624,7.3551636491395636,1.0,3,4,3,HUMANAS
425184,Ana,0,0,0,0,7.360012034093536,7.213349378791382,8.076683714965844,6.610027076710456,0.0,3,3,2,HUMANAS
189841,Ana,0,0,0,0,6.9068160643785514,6.79318393562145,7.372735742485799,6.418207227457397,0.0,1,3,4,HUMANAS
691764,Ana,0,0,0,0,7.414646028092713,7.024386849116367,8.27806575441816,6.207288217489129,0.0,15,3,1,HUMANAS
116519,Ana,0,0,0,0,6.842727012005165,7.006817530012912,8.075756706683881,5.271966003406497,0.0,2,2,3,HUMANAS
605776,Ana,0,0,0,0,6.878464790270028,6.29816620302611,7.123709867458158,6.40985070637804,-1.0,4,3,4,HUMANAS
227240,Ana,0,0,0,0,5.538030356169875,4.651329960425571,7.456649802127847,5.2,0.0,2,3,4,HUMANAS
516611,Ana,0,0,0,0,6.498149732147477,6.4698426275549785,7.171692895407504,6.484921313777489,0.0,5,4,3,HUMANAS
270261,Ana,0,0,0,0,7.1952201308626424,7.147610065431322,7.637132078517586,-1.0,1.0,4,3,4,HUMANAS
996582,Ana,0,0,0,0,6.9750739423313926,7.2875369711656965,7.575073942331393,6.0041543429447675,1.0,3,2,3,HUMANAS
505212,Ana,0,0,0,0,7.269955253680978,7.504228183304114,7.365727070376862,6.869955253680978,0.0,8,5,3,HUMANAS
469662,Ana,0,0,0,0,7.004796061826293,6.946922175174499,7.4349320206087635,6.721582278218322,0.0,11,2,4,HUMANAS
412850,Ana,0,0,0,0,5.932648460146433,5.651891757247452,6.9,1.3385951690775355,1.0,10,4,4,HUMANAS
648347,Ana,0,0,0,0,6.855075854073754,6.365227562221263,7.380130035555007,3.7457910496262996,0.0,10,5,1,HUMANAS
731882,Ana,0,0,0,0,7.552644133368091,7.340805166710112,7.898689860015639,6.630276340036494,0.0,12,4,2,HUMANAS
644405,Ana,0,0,0,0,7.182336213289326,7.589051733270466,8.262189653345906,6.7201465599434185,1.0,8,5,3,HUMANAS
715513,Ana,0,0,0,0,6.9566426595118465,6.884963989267769,7.102657063804737,6.628321329755923,0.0,16,5,1,HUMANAS
809096,Ana,0,0,0,0,6.504823063722067,6.2777326164018925,6.907234595583103,6.353617297791551,0.0,11,3,5,HUMANAS
219731,Ana,0,0,0,0,6.721053684306841,6.415789707623742,7.457894853811871,6.2894720466338025,1.0,2,4,4,HUMANAS
868293,Ana,0,0,0,0,7.0762628677384996,6.284175245159,7.171941584947,4.8115034720495,1.0,3,4,3,HUMANAS
856664,Ana,0,0,0,0,5.952227534175364,6.201782027340291,7.250742511391787,5.8513365205052175,1.0,2,3,2,HUMANAS
198039,Ana,0,0,0,0,6.270977766972583,6.731975745788272,6.843991915262758,5.865987872894137,-1.0,3,4,4,HUMANAS
998193,Ana,0,0,0,0,6.303417302753707,5.327894055046128,7.4836821651383865,5.578940550461285,0.0,5,4,3,HUMANAS
615536,Ana,0,0,0,0,6.268107965605058,5.79039469250359,6.905571681724633,1.7706035354239784,1.0,2,3,4,HUMANAS
865130,Ana,0,0,0,0,6.18351121093646,6.0,6.8945037369788205,4.687940208338887,1.0,2,2,5,HUMANAS
362993,Ana,0,0,0,0,7.048145405171816,7.132475467505943,7.654125779176568,2.9906128494726687,0.0,6,4,4,HUMANAS
296233,Ana,0,0,0,0,6.659995660507466,6.380030376447736,7.060017357970136,5.1800303764477365,0.0,10,4,2,HUMANAS
229673,Ana,0,0,0,0,6.390723204263948,6.527830387208158,7.07903572764807,5.711687476615879,0.0,3,4,3,HUMANAS
506671,Ana,0,0,0,0,5.550250907356006,5.746539857470778,6.842326992873539,5.811634964367694,0.0,16,3,4,HUMANAS
