MATRICULA,NOME,REPROVACOES_DE,REPROVACOES_EM,REPROVACOES_MF,REPROVACOES_GO,NOTA_DE,NOTA_EM,NOTA_MF,NOTA_GO,INGLES,H_AULA_PRES,TAREFAS_ONLINE,FALTAS,PERFIL
665424,Ana,0,0,0,0,6.132942234332622,6.704538419618641,6.618153678474564,0.7421738419598023,1.0,8,0,3,MUITO_BOM
213858,Ana,0,0,0,0,6.841994245955194,6.927996163970129,7.689996803308441,6.531991049263635,0.0,3,1,4,MUITO_BOM
244382,Ana,0,0,0,0,7.250689283271882,7.501378566543763,8.001378566543764,1.103605255783072,0.4931071672811873,5,5,4,MUITO_BOM
262349,Ana,0,0,0,0,7.1694018007171945,7.023875070013573,7.076866066427602,6.938803601434389,1.0,11,4,2,MUITO_BOM
647452,Ana,0,0,0,0,6.974017785383195,7.7,7.7558932877008315,6.270088926915974,-0.48035570766389446,16,4,1,MUITO_BOM
604002,Ana,0,0,0,0,7.027140453778295,7.9180936358521965,7.600242501406458,7.227140453778295,0.0,9,5,2,MUITO_BOM
950992,Ana,0,0,0,0,7.392703587564729,7.648804100073977,8.212201025018494,3.7124430507767547,0.0,13,5,3,MUITO_BOM
122701,Ana,0,0,0,0,7.147353840776809,6.210307611652131,6.442061522330426,2.40947653593023,1.0,3,4,4,MUITO_BOM
560156,Ana,0,0,0,0,7.45267527142104,8.036623642894805,7.630442943052984,3.161346442262089,-1.0,3,3,4,MUITO_BOM
233979,Ana,0,0,0,0,6.806278346127961,6.823767007676777,5.97444019609431,6.506278346127961,1.0,5,2,4,MUITO_BOM
951465,Ana,0,0,0,0,7.247346529030495,7.159357839628062,8.429329563134145,1.9681583483659377,0.0,13,4,2,MUITO_BOM
940026,Ana,0,0,0,0,7.39786712631753,7.022559448418964,6.269811218939361,7.138720275790519,-0.20426574736493963,7,4,1,MUITO_BOM
318050,Ana,0,0,0,0,6.617341897905057,6.882658102094943,7.617341897905057,5.364673861310649,0.826581020949435,7,4,5,MUITO_BOM
862114,Ana,0,0,0,0,6.800496031007587,7.00111606976707,8.295287705427926,6.40074404651138,-0.9975198449620664,8,4,3,MUITO_BOM
914518,Ana,0,0,0,0,7.41399264816644,6.96296691674898,7.762966916748979,5.789268341924948,-0.8600735183356021,8,6,2,MUITO_BOM
454309,Ana,0,0,0,0,6.812650968983902,6.372139195721828,7.829068556149384,6.9885567828873105,0.4683725775402463,11,3,4,MUITO_BOM
637529,Ana,0,0,0,0,7.1707939735464725,7.1707939735464725,7.712381920639418,7.253969867732363,-0.4158794709294509,7,4,2,MUITO_BOM
364974,Ana,0,0,0,0,7.201809394906594,6.990953025467028,8.289143630560435,6.658867197285639,0.9638121018681127,5,5,2,MUITO_BOM
326478,Ana,0,0,0,0,6.376672475495847,7.4592869590348245,6.334771032922047,0.6402725332968116,0.0,12,5,2,MUITO_BOM
868420,Ana,0,0,0,0,7.487640448789314,7.912359551210686,6.530337073244279,6.958426965859543,0.415730341404577,6,2,4,MUITO_BOM
748873,Ana,0,0,0,0,7.194792914077839,7.894792914077839,6.7416566873772865,2.3651484497632915,0.0,4,3,4,MUITO_BOM
707501,Ana,0,0,0,0,6.690199133003443,6.982516594416953,8.467815293922119,6.382516594416954,-0.17483405583046452,14,3,3,MUITO_BOM
388958,Ana,0,0,0,0,7.458752884755023,7.33637875018153,7.291630481034543,7.032877596279521,-0.482494230489954,10,5,2,MUITO_BOM
825521,Ana,0,0,0,0,7.416595024052055,7.7,8.079256219934932,7.31244626803904,-0.9585124398698642,12,7,2,MUITO_BOM
933278,Ana,0,0,0,0,6.756925277909654,7.5415516674579255,6.435387916864482,0.5506899952524456,1.0,2,5,2,MUITO_BOM
786264,Ana,0,0,0,0,7.648497474977997,7.761373106233497,7.980686553116749,-0.5493529060574751,0.06437815627750354,5,2,6,MUITO_BOM
761352,Ana,0,0,0,0,7.5,7.693591942188827,7.8448564046782145,6.764080578111734,-0.06408057811173462,11,6,2,MUITO_BOM
640789,Ana,0,0,0,0,7.266268482728685,7.354626459700265,8.136120620899204,7.633731517271316,0.77910505757105,5,3,3,MUITO_BOM
153278,Ana,0,0,0,0,6.912491268018437,7.22999301441475,7.454975550451625,6.5299930144147496,-0.17501746396312534,12,5,2,MUITO_BOM
940098,Ana,0,0,0,0,7.311037468383289,6.9,7.05975021077807,7.325975021077808,0.629875105389035,9,3,2,MUITO_BOM
613667,Ana,0,0,0,0,7.9691328727561475,8.625918894614754,9.977756683844262,7.725918894614754,-0.06173425448770464,14,4,2,MUITO_BOM
954572,Ana,0,0,0,0,6.836933100201577,7.249052033176552,7.485985133378128,6.625390468503255,-0.8598513337812816,4,2,4,MUITO_BOM
906423,Ana,0,0,0,0,7.20168544344289,7.50337088688578,8.193258226228439,1.7116118251437378,0.0,7,1,2,MUITO_BOM
869275,Ana,0,0,0,0,7.0598122517845825,7.222428004079045,7.014956243626492,6.85140175025494,0.02803500509880652,4,3,4,MUITO_BOM
641341,Ana,0,0,0,0,7.1,6.8217131487681755,7.3144754325121175,6.9,1.0,1,5,3,MUITO_BOM
582555,Ana,0,0,0,0,7.374210729634588,7.445264377807528,8.177900429768465,7.835793133422586,-0.2578927036541194,4,5,3,MUITO_BOM
131199,Ana,0,0,0,0,7.727971704424918,8.098600643658141,7.816084886725247,7.542657234808305,0.0,13,4,2,MUITO_BOM
759337,Ana,0,0,0,0,7.659768247015662,7.520115876492169,8.579884123507831,7.779884123507831,-0.20115876492169238,6,5,2,MUITO_BOM
420964,Ana,0,0,0,0,7.330178046144792,7.3858012076515624,7.409465861565626,5.739643907710417,0.17455488463802127,5,2,4,MUITO_BOM
856324,Ana,0,0,0,0,6.7278246614994,6.848116892333732,6.455649322998801,5.512759800169264,0.7594155383313357,4,2,5,MUITO_BOM
381088,Ana,0,0,0,0,7.334011521524985,7.865988478475015,8.65988478475015,4.806986105801309,0.6598847847501489,7,5,2,MUITO_BOM
842377,Ana,0,0,0,0,6.805185380112408,6.741483040899263,8.494814619887592,6.758516959100737,-0.05185380112407867,3,2,4,MUITO_BOM
682773,Ana,0,0,0,0,6.574615751350203,6.863136404988633,7.628698365903924,6.114793463615697,-0.05739673180784832,4,4,3,MUITO_BOM
559177,Ana,0,0,0,0,7.341709180745472,7.6165816385090555,6.6165816385090555,1.9971938412438512,0.5165816385090563,9,2,2,MUITO_BOM
847072,Ana,0,0,0,0,5.592696169133057,7.168495579768911,8.144294990404767,2.1077758360700503,-0.2420058936414511,7,3,3,MUITO_BOM
733104,Ana,0,0,0,0,6.876333803893861,7.335266760778772,8.683064219751927,6.8,0.0,9,3,2,MUITO_BOM
708678,Ana,0,0,0,0,6.995984604386772,7.703987903446749,7.060010996866592,7.087981305326794,0.2799780062668169,5,4,3,MUITO_BOM
761325,Ana,0,0,0,0,7.359754930008972,7.581715489937197,7.417059160107662,2.4208309492373905,0.0,6,4,2,MUITO_BOM
535688,Ana,0,0,0,0,6.929345279658139,6.658690559316277,6.029345279658139,4.228449305297729,1.0,7,1,3,MUITO_BOM
239728,Ana,0,0,0,0,7.3,7.073670055531951,7.569747458351037,6.773670055531952,-0.4341751388298791,3,4,1,MUITO_BOM
976352,Ana,0,0,0,0,7.046555027717519,6.995685800996229,7.933612430706204,6.9,0.42240828713746936,7,3,4,MUITO_BOM
974885,Ana,0,0,0,0,7.8,7.557713094352264,7.7577130943522645,6.996188490587108,0.09618849058710721,19,6,1,MUITO_BOM
681671,Ana,0,0,0,0,7.026116437387315,7.356472604354475,7.81741095825821,-0.3906164609626478,0.0,12,6,1,MUITO_BOM
537388,Ana,0,0,0,0,6.642210978549917,6.751758753349956,6.3356783377999415,6.296984865949937,0.38693471850004846,7,5,1,MUITO_BOM
760494,Ana,0,0,0,0,7.438365000128925,7.827043749838843,7.357233750612396,7.603773750096694,0.0,4,3,3,MUITO_BOM
761300,Ana,0,0,0,0,7.410875570963601,7.3326267128908,7.965253425781602,-0.053825326166782594,-0.10875570963600201,8,5,2,MUITO_BOM
167822,Ana,0,0,0,0,7.045412518641419,6.688990044739406,7.061927451532309,6.4,0.509174962717161,6,1,5,MUITO_BOM
351298,Ana,0,0,0,0,6.728289515601333,6.971271953111852,7.299780734356593,6.800219265643408,0.14254390622370383,8,5,2,MUITO_BOM
840701,Ana,0,0,0,0,7.3992924085163665,7.400707591483634,7.404245548901806,7.53914713240745,0.0,14,6,2,MUITO_BOM
127832,Ana,0,0,0,0,7.063384073286501,7.2687377026011015,9.087905144446555,0.4906803382950429,-0.7633840732865012,11,5,2,MUITO_BOM
195197,Ana,0,0,0,0,6.979475363658525,7.2096065227438935,6.808294931890208,0.9886564996343332,-0.6986884091463131,5,1,4,MUITO_BOM
169828,Ana,0,0,0,0,6.817823261406346,6.603522488698055,7.471503863541454,6.828601545416581,0.0,13,2,3,MUITO_BOM
351167,Ana,0,0,0,0,7.538750621239858,7.6742508697358005,8.351752112215516,7.242000993983772,0.322498757520285,3,1,2,MUITO_BOM
389174,Ana,0,0,0,0,7.240701575810578,6.781403151621157,7.881403151621156,2.798942546885618,-0.46900525270192817,4,4,3,MUITO_BOM
455143,Ana,0,0,0,0,6.713201923733646,6.226403847467292,6.839605771200938,5.86790625213435,0.7169951906658845,2,2,5,MUITO_BOM
107050,Ana,0,0,0,0,6.8658456058513995,7.136307205201245,7.272614410402488,6.618153602600622,0.4092319869968899,4,1,3,MUITO_BOM
769151,Ana,0,0,0,0,7.240122539075736,7.640735234454419,7.943186015969148,2.5709059777405434,0.0,5,4,2,MUITO_BOM
826702,Ana,0,0,0,0,6.863006067483424,7.461336029992633,7.443674082479739,6.643674082479739,-0.4033400749815814,7,5,3,MUITO_BOM
940950,Ana,0,0,0,0,7.424438407449285,7.025935987584525,5.8755615925507145,7.1244384074492855,0.2518719751690487,4,2,1,MUITO_BOM
908732,Ana,0,0,0,0,6.635450048744076,6.806350146232227,7.541800194976304,3.8412463441943117,0.2909990251184831,9,3,1,MUITO_BOM
452755,Ana,0,0,0,0,7.0,6.735397910510499,8.539827163363519,7.7690313423425215,0.0,14,5,3,MUITO_BOM
426066,Ana,0,0,0,0,7.410658743057654,7.823421779763704,6.597895706351605,5.8044831369281455,0.12763036706049413,10,4,2,MUITO_BOM
638963,Ana,0,0,0,0,7.01532757494324,7.1,7.1613102997729605,3.5554392102579824,1.0,9,2,3,MUITO_BOM
464678,Ana,0,0,0,0,7.0869843754637,7.4,8.021906252782204,6.839046873608898,0.0,15,5,2,MUITO_BOM
301409,Ana,0,0,0,0,7.008393945308369,6.850363671850216,5.7091212890088014,6.683939453083693,0.08393945308369344,4,0,3,MUITO_BOM
428630,Ana,0,0,0,0,7.3871528419488826,7.029340630718852,8.764670315359426,7.096788210487221,-0.9678821048722054,8,2,3,MUITO_BOM
325497,Ana,0,0,0,0,6.613592331845689,7.507551295469828,7.606041036375862,6.904530777281897,0.9848974090603452,4,5,1,MUITO_BOM
367987,Ana,0,0,0,0,7.071696123109743,6.871696123109743,7.979240307774358,6.671696123109743,-0.2830387689025695,3,5,2,MUITO_BOM
893643,Ana,0,0,0,0,7.008204053520614,7.570510133801534,7.854102026760307,7.429489866198466,0.5410202676030684,11,3,2,MUITO_BOM
515412,Ana,0,0,0,0,7.631837662040799,7.847756493061199,8.2159188310204,5.810574687347609,0.15918831020399882,13,5,1,MUITO_BOM
471687,Ana,0,0,0,0,7.121339935278256,6.9714640258886975,8.221588116499142,6.5354838317234645,-0.3573201294434891,11,3,3,MUITO_BOM
280903,Ana,0,0,0,0,7.1569039011023525,6.814225975275588,9.173220741732354,6.714225975275588,0.0,10,4,3,MUITO_BOM
671160,Ana,0,0,0,0,7.469474810575624,7.238723011331026,8.34646761359723,6.846241003777009,1.0,4,4,3,MUITO_BOM
202862,Ana,0,0,0,0,6.7,6.884639773726539,6.236051900268082,1.1442076010723299,1.0,10,3,3,MUITO_BOM
820690,Ana,0,0,0,0,6.864888700630359,7.343821921008573,7.264888700630358,6.971910960504286,0.9297774012607161,6,4,4,MUITO_BOM
736815,Ana,0,0,0,0,7.260931136332129,7.587449090657033,6.912550909342967,6.234413182007224,0.6093113633212921,8,3,2,MUITO_BOM
582266,Ana,0,0,0,0,7.424883309960879,7.58755834501956,8.70093352031297,7.142926086819143,0.12441654980439332,5,4,2,MUITO_BOM
213067,Ana,0,0,0,0,6.674438216292359,7.86432583177261,8.725561783707642,0.6280900187286778,0.0,20,6,2,MUITO_BOM
938990,Ana,0,0,0,0,7.04875211715079,7.35374364854763,8.026871824273815,7.0218802928769755,-0.5124788284920998,14,4,2,MUITO_BOM
239534,Ana,0,0,0,0,7.3,7.033246067351705,7.600065449486221,6.733246067351704,-0.3331151683792615,4,4,1,MUITO_BOM
515699,Ana,0,0,0,0,7.698810158661973,7.791671110633814,8.702379682676053,7.489291427957761,0.0,23,3,1,MUITO_BOM
685027,Ana,0,0,0,0,6.937261473408585,7.0,5.637261473408585,5.319752414988866,0.3726147340858479,2,1,3,MUITO_BOM
253116,Ana,0,0,0,0,7.5,8.128982708806976,7.917754322798256,7.124280259587792,0.0,15,5,1,MUITO_BOM
982596,Ana,0,0,0,0,7.078217846931674,6.86732677039751,7.340594051022776,6.262376204091102,0.0,9,5,3,MUITO_BOM
558232,Ana,0,0,0,0,6.886245421007157,6.386245421007157,6.359547119633761,4.745792540640918,0.6488677990844031,7,4,2,MUITO_BOM
286401,Ana,0,0,0,0,6.686683789224318,6.54730541579188,6.130310813283781,6.569118927821611,-0.2606216265675618,11,5,3,MUITO_BOM
394205,Ana,0,0,0,0,7.204295341117345,8.084664517514028,7.223926164720663,6.873624376145401,-0.5214767055867273,9,5,3,MUITO_BOM
983944,Ana,0,0,0,0,6.9473107531583675,6.87310753158367,5.310756987366532,6.478486025266935,0.47310753158366936,5,6,3,MUITO_BOM
761396,Ana,0,0,0,0,7.456610919652193,7.686778160695613,8.10949827686974,7.656610919652193,-0.7830545982609671,12,5,2,MUITO_BOM
611217,Ana,0,0,0,0,7.344947205053437,7.644947205053437,7.4831573501781214,1.0534187382570144,1.0,5,3,3,MUITO_BOM
193229,Ana,0,0,0,0,7.685067294453955,8.143685305057422,7.65401137928169,7.263224641925245,0.0,11,5,1,MUITO_BOM
429183,Ana,0,0,0,0,7.265246974875977,6.834753025124023,6.08609878995039,6.257852808065233,0.06950605024804701,16,4,3,MUITO_BOM
403680,Ana,0,0,0,0,7.059296985179744,6.929648492589872,7.02210904446077,4.791951251944363,-0.1482424629493584,7,1,3,MUITO_BOM
640087,Ana,0,0,0,0,7.456798008908205,7.37119867260547,7.572807964367182,7.35760265478906,0.14400663697265126,5,3,3,MUITO_BOM
692096,Ana,0,0,0,0,7.437846373603189,7.522307967003986,8.57861569593785,7.066000238070122,0.718461355330676,4,4,3,MUITO_BOM
558768,Ana,0,0,0,0,6.761798388817398,6.916294360860893,6.761798388817398,2.100181435840519,1.0,3,2,3,MUITO_BOM
820555,Ana,0,0,0,0,7.040778687858008,6.728155737571601,6.351454918499394,6.535922131214199,0.6407786878580081,4,3,4,MUITO_BOM
117671,Ana,0,0,0,0,6.724729131246146,6.627135880651275,7.897593250594871,6.629542630056404,0.5120337470256447,4,2,3,MUITO_BOM
681466,Ana,0,0,0,0,7.064628503890588,6.689086457203535,7.282971968875298,4.041023303465841,0.0,6,5,2,MUITO_BOM
301111,Ana,0,0,0,0,7.461051314964879,7.956839801188539,8.38736545867098,7.16105131496488,0.34737171258780053,7,4,2,MUITO_BOM
474490,Ana,0,0,0,0,8.080183794145007,7.714862154391245,8.690091897072502,7.485137845608755,0.049540514637482436,8,4,3,MUITO_BOM
252489,Ana,0,0,0,0,7.488513375363862,8.188513375363861,7.9268021241509885,6.992342250242575,0.0,14,5,1,MUITO_BOM
769239,Ana,0,0,0,0,5.93388052243257,5.93388052243257,7.2683956653375725,6.672313420405428,1.0,4,5,3,MUITO_BOM
518717,Ana,0,0,0,0,7.169971141125979,7.269971141125979,7.5516041391062885,6.704956711688968,0.0,12,4,2,MUITO_BOM
130266,Ana,0,0,0,0,7.592614381638869,7.792614381638869,8.225849664263956,7.186111219651947,0.0,14,3,3,MUITO_BOM
600283,Ana,0,0,0,0,7.151165803018721,7.77519430050312,8.350388601006241,7.20077720201248,0.0,20,6,2,MUITO_BOM
998581,Ana,0,0,0,0,6.427008842731498,6.795256632048623,7.807421824926706,4.687834807121916,0.560825964390419,6,2,3,MUITO_BOM
558311,Ana,0,0,0,0,7.3689007183281685,6.8689007183281685,6.157774820417957,5.6044237429257056,0.28887410208978936,14,5,1,MUITO_BOM
194811,Ana,0,0,0,0,6.83627114339259,7.102203357544442,6.342881216025919,3.35152613402226,-0.3406778584814757,5,2,4,MUITO_BOM
995213,Ana,0,0,0,0,6.225819248198703,6.220489824927278,6.6,6.1204898249272786,1.0,5,5,3,MUITO_BOM
983019,Ana,0,0,0,0,6.984801518930436,7.248015189304366,5.160793924278254,6.778412151443492,0.8480151893043649,5,5,5,MUITO_BOM
124266,Ana,0,0,0,0,7.3669704026515745,7.991723758081359,6.033029597348426,5.852240334723735,1.0,2,4,4,MUITO_BOM
989230,Ana,0,0,0,0,7.681244146772533,7.973444816534333,9.1922006697618,7.6562675596824,0.0,12,6,1,MUITO_BOM
183915,Ana,0,0,0,0,7.01526681599627,7.192366592001864,7.531299328016784,6.654199552011189,-0.07633407998135122,4,3,3,MUITO_BOM
334437,Ana,0,0,0,0,6.939555859520702,7.295378203328983,8.020888280958596,4.55083976338118,0.7208882809585949,7,5,3,MUITO_BOM
210608,Ana,0,0,0,0,7.054382120126769,7.50721589322065,6.744069532840342,-1.0,0.6159801334741879,11,5,2,MUITO_BOM
786467,Ana,0,0,0,0,7.350387732957728,7.0496122670422725,7.542633073803176,3.4651040338045194,0.5038773295772756,13,4,3,MUITO_BOM
840820,Ana,0,0,0,0,7.216349988691006,7.4367300022617995,7.767300022617991,7.0123199638112155,-0.36730002261799,12,5,2,MUITO_BOM
769804,Ana,0,0,0,0,6.860280220786847,6.892336264944216,6.377008794832648,4.2996285557251905,0.6794395584263065,4,5,4,MUITO_BOM
177944,Ana,0,0,0,0,7.093563395006096,6.903218302496952,7.164598672533529,6.712873209987808,-1.0,14,0,3,MUITO_BOM
258608,Ana,0,0,0,0,7.245904278257842,7.037712834773526,8.084698573914052,6.006028521718947,0.0,4,5,3,MUITO_BOM
770764,Ana,0,0,0,0,7.150587148619095,7.293823393577386,7.46411465870251,-1.0,0.06176606422613162,4,4,3,MUITO_BOM
222178,Ana,0,0,0,0,7.37586638690088,7.5465553224174,7.5120668065495595,4.7964927123546435,0.0,4,2,3,MUITO_BOM
825276,Ana,0,0,0,0,7.682472728327622,7.658763635836189,6.495854560750523,6.4,1.0,2,2,2,MUITO_BOM
195023,Ana,0,0,0,0,6.926643849310527,7.3021917990807035,7.259863095863164,6.8843151460929874,0.7554794977017574,3,4,5,MUITO_BOM
470455,Ana,0,0,0,0,7.013404119981567,7.888829900015361,7.659787640055299,6.491063920012289,1.0,12,5,3,MUITO_BOM
201668,Ana,0,0,0,0,6.908099673227739,7.308099673227739,7.127102940950352,6.824299019683216,0.9595016338613065,12,0,3,MUITO_BOM
266160,Ana,0,0,0,0,6.187037162195135,6.332099099187027,6.6,6.029012387398378,-0.41975225203243305,3,2,5,MUITO_BOM
260738,Ana,0,0,0,0,7.010076237655972,7.629974587448009,5.489923762344028,6.790177887863935,0.2997458744800925,3,2,6,MUITO_BOM
829595,Ana,0,0,0,0,6.638892391488103,6.813876629791641,6.513876629791641,6.755569565952411,0.6944619574405131,6,4,3,MUITO_BOM
801504,Ana,0,0,0,0,6.292901980574121,7.13096732685804,5.573417030405027,6.624773861486432,-0.061934653716080756,4,4,3,MUITO_BOM
483747,Ana,0,0,0,0,5.764139814969273,6.858308922699338,7.6174926768098015,5.339941414478412,0.8833821546013236,8,5,3,MUITO_BOM
549193,Ana,0,0,0,0,6.627194354102417,6.940791531153627,6.747590119679231,-1.0,0.8640282294879131,4,0,3,MUITO_BOM
193719,Ana,0,0,0,0,7.543750269916561,6.612499460166876,7.648439186978512,6.714062432520859,1.0,1,4,2,MUITO_BOM
725426,Ana,0,0,0,0,6.663250046827861,7.235687581948757,5.429687207325866,5.13781232439552,0.816250234139307,3,0,6,MUITO_BOM
430397,Ana,0,0,0,0,6.982476203922894,5.110285552925275,7.5422858353060445,6.299048156915753,0.08761898038553084,4,0,5,MUITO_BOM
507843,Ana,0,0,0,0,6.879797667097151,7.039393001291451,5.983844325154142,6.261618663222797,0.0,7,3,2,MUITO_BOM
975822,Ana,0,0,0,0,7.303100753636346,6.704961205818154,7.3024806029090765,6.9,0.0,3,5,2,MUITO_BOM
611453,Ana,0,0,0,0,7.314021983973206,7.576014655982138,7.038007327991068,-1.0,0.8099633600446569,2,2,3,MUITO_BOM
893336,Ana,0,0,0,0,6.796519809754087,7.268909667069652,7.824129952438522,6.593039619508174,0.24129952438521685,16,5,2,MUITO_BOM
827759,Ana,0,0,0,0,6.790209768174575,7.3,7.92867125815864,7.12867125815864,0.0,5,5,2,MUITO_BOM
878320,Ana,0,0,0,0,7.570305502051619,8.264366602461944,7.7,7.267336052256781,0.029694497948380194,11,5,2,MUITO_BOM
196027,Ana,0,0,0,0,6.841988003856044,6.977485004820055,7.221500999678663,-1.0,-0.7849900032133705,9,1,4,MUITO_BOM
428038,Ana,0,0,0,0,6.997006360518022,7.102993639481977,5.978802544207209,2.0732992240811488,0.6059872789639553,12,2,5,MUITO_BOM
324612,Ana,0,0,0,0,7.775584690748859,8.22343673276853,9.770310198305587,7.8947255075567275,0.09570408403933894,12,6,2,MUITO_BOM
379489,Ana,0,0,0,0,7.049133723730647,7.304192593860287,8.623700585595971,7.42370058559597,1.0,7,5,2,MUITO_BOM
122468,Ana,0,0,0,0,6.953684270048212,7.653684270048212,6.753684270048212,2.8905213159501764,1.0,3,4,3,MUITO_BOM
388258,Ana,0,0,0,0,6.7252574638403475,6.223148577193296,6.713683175243699,6.84315841237815,-0.13683175243699486,8,3,2,MUITO_BOM
191104,Ana,0,0,0,0,8.095520686881915,8.197760343440956,7.99104137376383,6.234265414630852,-1.0,3,3,5,MUITO_BOM
454999,Ana,0,0,0,0,6.730495397101814,6.260990794203628,6.891486191305442,5.924110040580896,0.6737615072454651,2,2,5,MUITO_BOM
907235,Ana,0,0,0,0,7.295772664098277,7.743658996147415,7.4,6.934857915061423,0.1302841698771542,16,5,1,MUITO_BOM
645509,Ana,0,0,0,0,6.9909408258193775,7.627247339344498,8.254564495491627,6.118257981966506,0.8181183483612454,11,3,3,MUITO_BOM
450017,Ana,0,0,0,0,7.491607959604725,7.88321591920945,7.58321591920945,6.995103907667943,-0.4405600577075355,10,4,3,MUITO_BOM
409623,Ana,0,0,0,0,7.243595075824383,6.316253535531689,7.009366161170777,7.16921477252685,0.0,12,6,1,MUITO_BOM
574748,Ana,0,0,0,0,7.4383859157217005,7.087095461913,8.56661205024345,7.3229004700173,0.25645226904349994,8,6,2,MUITO_BOM
857006,Ana,0,0,0,0,6.8,6.785223045548404,6.550743485161347,5.219702605935462,1.0,3,1,6,MUITO_BOM
914739,Ana,0,0,0,0,6.907049547140617,8.08308108686252,7.108459456568739,7.285900905718767,-0.014099094281232571,8,5,2,MUITO_BOM
576594,Ana,0,0,0,0,7.357342210935401,7.342657789064599,8.2625912070491,6.8853155781292,0.21328894532299958,3,2,3,MUITO_BOM
131624,Ana,0,0,0,0,7.787897911768341,8.238428460792795,7.636306264694978,7.5626326372561135,0.0,12,4,2,MUITO_BOM
977666,Ana,0,0,0,0,7.217973396868019,6.8359467937360385,8.011279332885797,6.918157236241162,0.9101330156599037,4,0,7,MUITO_BOM
237869,Ana,0,0,0,0,6.875154393710289,7.044581683298035,7.391718131236763,6.297445235359307,-0.3885457917549129,13,3,2,MUITO_BOM
761310,Ana,0,0,0,0,7.375465566958388,7.471741031291285,7.605586803500654,1.0854268085370338,0.0,7,4,2,MUITO_BOM
708692,Ana,0,0,0,0,6.659815136853357,7.1559507031608955,5.9401848631466425,6.747913730531566,-0.3601232420977617,4,2,3,MUITO_BOM
272681,Ana,0,0,0,0,7.405506247418738,7.416518742256214,7.924778113384321,7.313765618546845,0.9449375258126205,6,5,2,MUITO_BOM
748558,Ana,0,0,0,0,7.417489401318002,7.3828866370676725,7.856652535090669,7.1783262675453345,0.0,20,6,1,MUITO_BOM
202139,Ana,0,0,0,0,6.9497813687841745,7.014098316100721,6.699125475136699,-1.0,1.0,10,5,3,MUITO_BOM
994609,Ana,0,0,0,0,6.38648315658174,6.696746101061567,7.047559575796175,5.888110106050957,1.0,3,5,3,MUITO_BOM
911956,Ana,0,0,0,0,7.590363957079258,7.7967879856930855,8.60963604292074,-0.7141307266846564,0.9678798569308603,12,5,2,MUITO_BOM
943982,Ana,0,0,0,0,7.051276562935946,7.093404241258264,7.489361608388419,6.380212723774789,0.3553191958057901,5,6,3,MUITO_BOM
129690,Ana,0,0,0,0,7.429145240463566,7.629145240463565,8.797991658377521,0.2386727197015357,0.0,15,5,3,MUITO_BOM
894417,Ana,0,0,0,0,7.237483820193373,7.474967640386746,7.749935280773492,7.028080505531776,-1.0,8,6,1,MUITO_BOM
616654,Ana,0,0,0,0,6.150390006485612,6.161187865018244,8.425195003242806,5.651649253749483,0.03599286177543737,5,4,3,MUITO_BOM
401828,Ana,0,0,0,0,6.708279647240642,7.489172035275936,7.77579575306845,7.489172035275936,0.7834407055187156,14,5,2,MUITO_BOM
749912,Ana,0,0,0,0,7.236210140343748,7.6637898596562515,7.5,2.8592873097395373,0.0,6,4,2,MUITO_BOM
617835,Ana,0,0,0,0,7.40357586228513,7.751787931142565,8.883045690141543,0.0365594804348488,0.7589396557128258,18,4,1,MUITO_BOM
565492,Ana,0,0,0,0,7.103307081255912,7.503307081255913,7.390078756232263,7.0255122557592795,0.9669291874408771,9,5,2,MUITO_BOM
100759,Ana,0,0,0,0,7.511334781332911,7.688665218667089,8.184639154674693,6.956673906664554,-0.8866521866708912,11,5,2,MUITO_BOM
295818,Ana,0,0,0,0,7.6,8.292220601082855,8.976661803248563,8.222206010828545,0.0,23,6,1,MUITO_BOM
128249,Ana,0,0,0,0,6.649785905401159,6.4914882545009664,6.316167112602705,3.4636239966439137,0.0,6,6,3,MUITO_BOM
839342,Ana,0,0,0,0,7.201195440154963,6.907172640929781,8.0,6.4103419883777395,0.9880455984503652,14,6,2,MUITO_BOM
750941,Ana,0,0,0,0,7.07544391817146,7.362278040914271,7.828475511428378,6.811390204571351,1.0,8,3,2,MUITO_BOM
452859,Ana,0,0,0,0,7.096748060970346,6.893496121940693,8.883902326835585,8.125853490253377,-0.19349612194069243,18,5,3,MUITO_BOM
975102,Ana,0,0,0,0,7.677073552806432,7.424878282270598,7.659024517602144,6.360489481761564,0.06829247066309319,20,6,1,MUITO_BOM
869550,Ana,0,0,0,0,7.625045742035969,7.325228710179844,7.850274452215812,7.174954257964031,-0.25045742035968677,4,3,2,MUITO_BOM
893600,Ana,0,0,0,0,7.045046491455617,7.0900929829112345,6.254953508544383,6.825232457278085,-0.2747675427219144,6,5,3,MUITO_BOM
382932,Ana,0,0,0,0,7.448417195952781,7.783860934682406,7.72563588960091,0.291125225407483,-0.16139065317593537,5,4,2,MUITO_BOM
559709,Ana,0,0,0,0,7.441086050810257,7.446516304861541,6.812397644328202,6.782172101620514,-0.4108605081025689,3,5,3,MUITO_BOM
255649,Ana,0,0,0,0,7.493323413608782,7.789985120413173,7.949925602065866,7.599851204131732,0.03338293195608932,17,4,3,MUITO_BOM
153414,Ana,0,0,0,0,6.700714825831609,7.060571860665288,6.862001512328506,6.360571860665288,-0.5985703483367812,11,5,2,MUITO_BOM
202011,Ana,0,0,0,0,7.090819250682282,7.490819250682282,5.450494121247448,7.381638501364565,0.022951873294294267,4,0,3,MUITO_BOM
